cat1	cat2	elapsed	Epochs	val_binary_accuracy	val_categorical_accuracy
csv	dbase3	252.63246870040894	68	0.98	0.98
csv	doc	52.8124840259552	14	0.85	0.85
csv	dwf	66.22233939170837	18	1.0	1.0
csv	eps	121.96383357048035	31	0.98	0.98
csv	f	173.2231764793396	46	0.9225	0.9225
csv	gif	59.136841773986816	16	1.0	1.0
csv	gz	74.64308977127075	19	1.0	1.0
csv	hlp	177.2955253124237	48	0.9775	0.9775
csv	html	131.40767240524292	35	0.9725	0.9725
csv	java	83.82901072502136	22	0.9675	0.9675
csv	jpg	83.06500244140625	22	1.0	1.0
csv	kml	106.75488686561584	28	0.97	0.97
csv	kmz	65.24226903915405	17	0.995	0.995
csv	log	130.16287326812744	33	0.95	0.95
csv	pdf	157.51558828353882	40	0.9775	0.9775
csv	png	80.08983588218689	16	1.0	1.0
csv	pps	81.39020848274231	19	0.9825	0.9825
csv	ppt	106.46516036987305	15	0.965	0.965
csv	pptx	106.34850263595581	18	0.9925	0.9925
csv	ps	125.80348443984985	22	0.965	0.965
csv	rtf	147.58850359916687	34	0.9725	0.9725
csv	sql	106.5432288646698	26	0.9375	0.9375
csv	swf	67.85900235176086	17	0.9975	0.9975
csv	txt	164.78634023666382	41	0.9275	0.9275
csv	wp	63.605409145355225	16	0.9225	0.9225
csv	xls	49.408798694610596	12	0.94	0.94
csv	xml	114.06255102157593	26	0.9725	0.9725
dbase3	doc	222.59253764152527	57	0.9675	0.9675
dbase3	dwf	96.72353959083557	25	1.0	1.0
dbase3	eps	159.23252177238464	37	0.9675	0.9675
dbase3	f	297.9390678405762	78	0.9375	0.9375
dbase3	gif	70.655757188797	16	1.0	1.0
dbase3	gz	77.17610216140747	17	1.0	1.0
dbase3	hlp	131.02089619636536	31	0.9825	0.9825
dbase3	html	146.02266359329224	34	0.96	0.96
dbase3	java	77.32118344306946	18	0.995	0.995
dbase3	jpg	105.06277799606323	25	0.995	0.995
dbase3	kml	92.69307088851929	21	0.96	0.96
dbase3	kmz	93.85794997215271	21	0.995	0.995
dbase3	log	199.20630764961243	47	0.945	0.945
dbase3	pdf	121.69704723358154	29	0.985	0.985
dbase3	png	80.03576302528381	17	0.9975	0.9975
dbase3	pps	105.5741114616394	22	0.9975	0.9975
dbase3	ppt	149.93159127235413	27	0.9925	0.9925
dbase3	pptx	146.1298806667328	24	0.995	0.995
dbase3	ps	136.28204894065857	28	0.99	0.99
dbase3	rtf	88.25587320327759	19	0.9875	0.9875
dbase3	sql	260.33906602859497	59	0.94	0.94
dbase3	swf	81.24082541465759	18	1.0	1.0
dbase3	txt	337.4848713874817	81	0.97	0.97
dbase3	wp	175.27953624725342	44	0.9825	0.9825
dbase3	xls	84.62744355201721	19	0.9625	0.9625
dbase3	xml	88.86173009872437	19	0.9725	0.9725
doc	dwf	159.9854600429535	38	0.8975	0.8975
doc	eps	70.74578356742859	14	0.8975	0.8975
doc	f	84.69519686698914	18	0.8975	0.8975
doc	gif	68.39929866790771	14	0.87	0.87
doc	gz	100.00283670425415	21	0.9125	0.9125
doc	hlp	80.75124955177307	17	0.8975	0.8975
doc	html	73.70340013504028	17	0.8775	0.8775
doc	java	50.0433235168457	11	0.8675	0.8675
doc	jpg	112.72266912460327	25	0.89	0.89
doc	kml	111.35076379776001	26	0.88	0.88
doc	kmz	94.76629996299744	21	0.835	0.835
